php:8.0.30-apache-buster.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
kong:3.3.1-alpine.Dockerfile,0
tomee:9.1.1-Temurin-alpine-webprofile.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
mediawiki:1.40.1-fpm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
photon:3.0-20231028.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
node:18.18.2-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haxe:4.0.5-alpine3.17.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
solr:8.11.2.Dockerfile,2,AVD-DS-0026,AVD-DS-0029
joomla:4.4.0.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
gradle:8.4.0-jdk17-focal.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
neo4j:4.4.27.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
gcc:13.2.0.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
postgres:11.22-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:testing-20231030.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
eclipse-mosquitto:1.6.15-openssl.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
almalinux:9.2-20230718.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
php:8.0.30.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
buildpack-deps:trixie-scm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
kong:3.0.2.Dockerfile,0
open-liberty:23.0.0.9-full-java17-openj9.Dockerfile,1,AVD-DS-0026
wordpress:6.4.0.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
ruby:3.3.0-preview2-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
jetty:9.4.53-jdk11-alpine-amazoncorretto.Dockerfile,1,AVD-DS-0026
eclipse-temurin:11.0.21_9-jre-ubi9-minimal.Dockerfile,3,AVD-DS-0001,AVD-DS-0002,AVD-DS-0026
chronograf:1.10.2-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
hitch:1.8.0-1.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
elixir:1.13.4-otp-25-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
docker:24.0.7-windowsservercore-ltsc2022.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
amazoncorretto:17.0.9-alpine3.16.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:testing-backports.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
php:8.2.12-apache-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
eclipse-temurin:17.0.9_9-jdk-nanoserver-ltsc2022.Dockerfile,1,AVD-DS-0026
jetty:9.4.53.Dockerfile,1,AVD-DS-0026
neurodebian:non-free.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
clojure:temurin-17-boot-2.8.3-jammy.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
pypy:3.10-7.3.13-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
erlang:20.3.8.26.Dockerfile,4,AVD-DS-0002,AVD-DS-0013,AVD-DS-0013,AVD-DS-0026
drupal:7.98-php8.1-fpm-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
open-liberty:23.0.0.10-full-java11-openj9.Dockerfile,1,AVD-DS-0026
hylang:0.27.0-pypy3.9-windowsservercore-1809.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
eclipse-temurin:8u392-b08-jre-windowsservercore-1809.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
postgres:13.13-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
drupal:7.98-php8.2-fpm-alpine3.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:sid-20231030.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
mongo:4.4.25-nanoserver-1809.Dockerfile,2,AVD-DS-0011,AVD-DS-0026
telegraf:1.27.4-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haxe:3.2.1-windowsservercore-ltsc2022.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
erlang:26.1.2.0-alpine.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
mariadb:11.0.3.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
swift:5.6.3-centos7-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:12.2-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
sapmachine:21.0.1-jre-headless-ubuntu-22.04.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
python:3.12.0-alpine3.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
python:3.9.18-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
wordpress:6.4.0-php8.0-fpm-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
nats-streaming:0.25.5-nanoserver-1809.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
hylang:0.27.0-python3.11-alpine3.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
neurodebian:nd18.04-non-free.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
drupal:9.5.11-php8.1-fpm-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
ibm-semeru-runtimes:open-11.0.20.1_1-jdk-centos7.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
joomla:4.3.4-php8.2-apache.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
clojure:temurin-11-boot-2.8.3-focal.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
python:3.13.0a1-bookworm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
eclipse-temurin:17.0.9_9-jre-nanoserver-1809.Dockerfile,1,AVD-DS-0026
swift:5.8.1-centos7.Dockerfile,3,AVD-DS-0002,AVD-DS-0015,AVD-DS-0026
ros:humble-perception-jammy.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
memcached:1.6.22-alpine3.18.Dockerfile,2,AVD-DS-0013,AVD-DS-0026
jetty:9.4.53-jdk11-amazoncorretto.Dockerfile,1,AVD-DS-0026
swift:5.9.1-rhel-ubi9.Dockerfile,4,AVD-DS-0001,AVD-DS-0002,AVD-DS-0015,AVD-DS-0026
eclipse-temurin:17.0.9_9-jre-nanoserver-ltsc2022.Dockerfile,1,AVD-DS-0026
eclipse-temurin:17.0.9_9-jdk-centos7.Dockerfile,3,AVD-DS-0002,AVD-DS-0015,AVD-DS-0026
convertigo:8.2.3.Dockerfile,3,AVD-DS-0002,AVD-DS-0022,AVD-DS-0026
mediawiki:1.39.5.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
clojure:temurin-8-boot-2.8.3-bookworm-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
clojure:temurin-8-tools-deps-1.11.1.1413-focal.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
odoo:15.0.Dockerfile,2,AVD-DS-0022,AVD-DS-0026
bonita:2022.1.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
erlang:21.3.8.24.Dockerfile,4,AVD-DS-0002,AVD-DS-0013,AVD-DS-0013,AVD-DS-0026
buildpack-deps:22.04-curl.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
drupal:10.0.11-php8.2-apache-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
eclipse-temurin:8u392-b08-jre-jammy.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
python:3.8.18-slim-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
buildpack-deps:22.04.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
php:8.1.25-cli-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
jetty:11.0.18-jdk17-alpine.Dockerfile,1,AVD-DS-0026
php:8.1.25-fpm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
drupal:7.98-php8.0-apache-buster.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
ros:rolling-ros-core-jammy.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
groovy:4.0.15-jdk21-alpine.Dockerfile,1,AVD-DS-0026
julia:1.10.0-rc1-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
amazoncorretto:17.0.9-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
neo4j:5.13.0.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
websphere-liberty:23.0.0.6-kernel-java8-ibmjava.Dockerfile,2,AVD-DS-0026,AVD-DS-0029
sonarqube:10.2.1-developer.Dockerfile,2,AVD-DS-0026,AVD-DS-0029
clojure:temurin-17-tools-deps-1.11.1.1413-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
hylang:0.27.0-pypy3.9-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
pypy:3.10-7.3.13-windowsservercore-ltsc2022.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
drupal:7.98-php8.1-apache-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
spark:3.5.0-scala2.12-java11-python3-r-ubuntu.Dockerfile,2,AVD-DS-0026,AVD-DS-0029
php:8.3.0RC5.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
swift:5.4.3-amazonlinux2-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0015,AVD-DS-0026
clojure:tools-deps-1.11.1.1413-bullseye-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
zookeeper:3.8.3-jre-17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
php:8.2.12-cli-alpine3.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
amazoncorretto:21.0.1-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
storm:2.5.0.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
php:8.2.12-zts-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
mongo:7.0.3-rc1-nanoserver-1809.Dockerfile,2,AVD-DS-0011,AVD-DS-0026
tomee:9.1.1-Semeru-ubuntu-plus.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
rust:1.73-buster.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
elixir:1.11.4-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
php:8.0.30-zts-alpine3.16.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
maven:3.9.5-amazoncorretto-17-al2023.Dockerfile,3,AVD-DS-0002,AVD-DS-0015,AVD-DS-0026
joomla:4.3.4-php8.0-fpm-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
clojure:temurin-21-lein-2.10.0.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
python:3.13-rc-bookworm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
amazoncorretto:17.0.9-al2023-headless.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
eclipse-temurin:11.0.21_9-jdk-ubi9-minimal.Dockerfile,3,AVD-DS-0001,AVD-DS-0002,AVD-DS-0026
websphere-liberty:23.0.0.6-full-java11-openj9.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:unstable-20231030.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
perl:5.36.1-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
rabbitmq:3.10.25-management.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haskell:9.6.3-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
erlang:20.3.8.26-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
matomo:4.15.1.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
tomcat:9.0.82-jdk11-corretto.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
swift:5.7.3.Dockerfile,4,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029,AVD-DS-0029
friendica:2023.09-rc-fpm-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
hylang:0.27.0-python3.8-alpine3.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
drupal:9.5.11-php8.2-fpm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
eclipse-temurin:8u392-b08-jre-nanoserver-ltsc2022.Dockerfile,1,AVD-DS-0026
gradle:6.9.4-jdk17-focal.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
kapacitor:1.7.1-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
erlang:24.3.4.13-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
pypy:3.10-7.3.13-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
lightstreamer:7.2.2.Dockerfile,3,AVD-DS-0013,AVD-DS-0026,AVD-DS-0029
telegraf:1.26.3-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
golang:1.20.11-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
wordpress:6.4.0-php8.2.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
elixir:1.8.2.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
elasticsearch:7.17.14.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
neurodebian:nd110.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
drupal:7.98-php8.1-fpm-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
neo4j:5.13.0-ubi8.Dockerfile,3,AVD-DS-0001,AVD-DS-0002,AVD-DS-0026
php:8.1.25-fpm-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
php:8.1.25-zts-alpine3.16.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
ros:noetic-ros-base-focal.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haskell:9.2.8-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
tomcat:10.1.15-jdk11-temurin-jammy.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
hylang:0.27.0-python3.11-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
sonarqube:9.9.3-community.Dockerfile,2,AVD-DS-0026,AVD-DS-0029
swift:5.8.1.Dockerfile,4,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029,AVD-DS-0029
rabbitmq:3.13.0-rc.2-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
jetty:9.4.53-jdk8.Dockerfile,1,AVD-DS-0026
swift:5.9.1-slim.Dockerfile,4,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029,AVD-DS-0029
mageia:cauldron.Dockerfile,3,AVD-DS-0002,AVD-DS-0022,AVD-DS-0026
kapacitor:1.6.6.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
eclipse-temurin:21.0.1_12-jre-ubi9-minimal.Dockerfile,3,AVD-DS-0001,AVD-DS-0002,AVD-DS-0026
hylang:0.27.0-python3.12-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
gazebo:gzserver11-focal.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
rakudo-star:2023.08.Dockerfile,3,AVD-DS-0002,AVD-DS-0022,AVD-DS-0026
eclipse-temurin:11.0.21_9-jdk-windowsservercore-ltsc2022.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
varnish:7.3.0-alpine.Dockerfile,2,AVD-DS-0025,AVD-DS-0026
cassandra:4.1.3.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
ibm-semeru-runtimes:open-20.0.2_9-jdk-jammy.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
chronograf:1.9.4.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
unit:1.31.1-go1.20.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
ibm-semeru-runtimes:open-11.0.20.1_1-jre-jammy.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
mongo:5.0.22-nanoserver-ltsc2022.Dockerfile,2,AVD-DS-0011,AVD-DS-0026
perl:5.38.0-slim-threaded.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
clojure:temurin-11-boot-2.8.3-jammy.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
postgres:16.1.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haxe:4.0.5-buster.Dockerfile,6,AVD-DS-0002,AVD-DS-0013,AVD-DS-0013,AVD-DS-0026,AVD-DS-0029,AVD-DS-0029
tomee:8.0.16-jre8-ubuntu-plume.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
swift:5.4.3-amazonlinux2.Dockerfile,3,AVD-DS-0002,AVD-DS-0015,AVD-DS-0026
haskell:9.0.2-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
spark:3.4.1-scala2.12-java11-ubuntu.Dockerfile,2,AVD-DS-0026,AVD-DS-0029
couchbase:7.0.5.Dockerfile,5,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029,AVD-DS-0029,AVD-DS-0029
sonarqube:9.9.3-developer.Dockerfile,2,AVD-DS-0026,AVD-DS-0029
docker:25-rc-dind-rootless.Dockerfile,1,AVD-DS-0026
drupal:10.0.11-php8.1.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
friendica:2023.05-fpm-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
crate:4.8.4.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haxe:3.4.7-buster.Dockerfile,6,AVD-DS-0002,AVD-DS-0013,AVD-DS-0013,AVD-DS-0026,AVD-DS-0029,AVD-DS-0029
eclipse-temurin:11.0.21_9-jdk-jammy.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
joomla:5.0.0-php8.1-fpm-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
postgres:14.10-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
open-liberty:23.0.0.6-kernel-slim-java17-openj9.Dockerfile,1,AVD-DS-0026
haxe:4.2.5-windowsservercore-1809.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
matomo:4.15.1-fpm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
golang:1.20.11-alpine3.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
couchbase:6.6.6.Dockerfile,5,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029,AVD-DS-0029,AVD-DS-0029
clojure:temurin-11-lein-2.10.0-bullseye-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
haskell:9.6.3.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
openjdk:22-jdk-bookworm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
jetty:9.4.53-jdk17-alpine.Dockerfile,1,AVD-DS-0026
haskell:9.8.1.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
nginx:1.24.0-alpine3.17-perl.Dockerfile,4,AVD-DS-0002,AVD-DS-0013,AVD-DS-0014,AVD-DS-0026
redmine:5.0.6-alpine3.18.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
ibm-semeru-runtimes:open-11.0.20.1_1-jre-centos7.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
mageia:7.Dockerfile,3,AVD-DS-0002,AVD-DS-0022,AVD-DS-0026
websphere-liberty:full-java17-openj9.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
wordpress:6.4.0-php8.1-fpm-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
dart:3.1.5.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
buildpack-deps:23.10-curl.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haxe:4.2.5-buster.Dockerfile,6,AVD-DS-0002,AVD-DS-0013,AVD-DS-0013,AVD-DS-0026,AVD-DS-0029,AVD-DS-0029
tomee:9.1.1-ubuntu-plus.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:12.2.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
influxdb:1.8.10-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
alpine:20230901.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
open-liberty:23.0.0.10-kernel-slim-java17-openj9.Dockerfile,1,AVD-DS-0026
clojure:temurin-8-lein-2.10.0-bullseye-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
postgres:13.13-alpine3.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
tomee:8.0.16-jre11-Temurin-alpine-webprofile.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
drupal:7.98-php8.0-fpm-buster.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
groovy:4.0.15-jdk17-alpine.Dockerfile,1,AVD-DS-0026
jetty:9.4.53-jre11-alpine.Dockerfile,1,AVD-DS-0026
haxe:3.3.0-rc.1-windowsservercore-ltsc2022.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
ruby:3.0.6-slim-buster.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
eclipse-temurin:17.0.9_9-jre-focal.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
mongo:7.0.3-rc1-nanoserver-ltsc2022.Dockerfile,2,AVD-DS-0011,AVD-DS-0026
python:3.12.0-windowsservercore-ltsc2022.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
elixir:1.7.4-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
php:8.0.30-fpm-buster.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
erlang:23.3.4.19-alpine.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
clojure:temurin-21-lein-2.10.0-bullseye-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
tomcat:10.1.15-jre17-temurin-jammy.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
open-liberty:kernel-slim-java11-openj9.Dockerfile,1,AVD-DS-0026
nginx:1.24.0.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
swipl:9.1.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haxe:4.1.5-alpine3.15.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
jetty:11.0.18-jdk17-amazoncorretto.Dockerfile,1,AVD-DS-0026
python:3.12.0-slim-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
buildpack-deps:oldoldstable-scm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haxe:4.2.5-alpine3.16.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
zookeeper:3.7.2.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
clojure:temurin-17-lein-2.10.0-bookworm.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
nginx:1.25.3-alpine3.18-perl.Dockerfile,4,AVD-DS-0002,AVD-DS-0013,AVD-DS-0014,AVD-DS-0026
amazoncorretto:17.0.9-al2-native-headful.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
node:21.1-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
rust:1.73-slim-buster.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
mono:6.12.0.182.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
tomee:8.0.16-jre8-Temurin-alpine-plume.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
neurodebian:sid-non-free.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
haxe:4.3.2-alpine3.15.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
lightstreamer:7.0.3.Dockerfile,3,AVD-DS-0013,AVD-DS-0026,AVD-DS-0029
lightstreamer:7.3.3-jdk11-temurin.Dockerfile,3,AVD-DS-0013,AVD-DS-0026,AVD-DS-0029
haxe:3.3.0-rc.1-windowsservercore-1809.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
mono:6.10.0.104-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
drupal:10.1.6-php8.2-fpm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
postgres:15.5-bullseye.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
chronograf:1.8.10.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
eclipse-temurin:8u392-b08-jre-nanoserver-1809.Dockerfile,1,AVD-DS-0026
clojure:temurin-17-tools-deps-1.11.1.1413-bookworm-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
amazoncorretto:11.0.21-alpine3.16.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
swift:5.3.3-focal-slim.Dockerfile,4,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029,AVD-DS-0029
clojure:temurin-17-lein-2.10.0-bullseye-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
clojure:temurin-8-boot-2.8.3-bullseye-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0026,AVD-DS-0029
tomee:9.1.1-jre11-Temurin-alpine-webprofile.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:testing-20231030-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
groovy:4.0.15-jdk11-jammy.Dockerfile,1,AVD-DS-0026
node:20.9.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
xwiki:14.10.19.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
chronograf:1.10.2.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
jetty:10.0.18-jdk11.Dockerfile,1,AVD-DS-0026
pypy:3.9-7.3.13-windowsservercore-ltsc2022.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
maven:3.9.5-eclipse-temurin-8.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
php:8.3.0RC5-fpm-alpine3.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
redis:7.0.14.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
sapmachine:21.0.1.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
php:8.0.30-fpm-alpine3.16.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:stable-20231030-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
nginx:1.25.3-alpine3.18.Dockerfile,4,AVD-DS-0002,AVD-DS-0013,AVD-DS-0014,AVD-DS-0026
influxdb:1.10.5-data-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
perl:5.39.4-slim.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
gcc:12.3.0.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
swift:5.2.5-centos7-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:trixie-20231030.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
golang:1.21.4-nanoserver-ltsc2022.Dockerfile,1,AVD-DS-0026
python:3.10.13-slim.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
rust:1.73-alpine3.17.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
debian:10.13.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
pypy:3.9-7.3.13-bookworm.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
joomla:4.4.0-php8.0-fpm-alpine.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
tomee:9.1.1-Temurin-alpine-plume.Dockerfile,2,AVD-DS-0002,AVD-DS-0026
perl:5.38.0-buster.Dockerfile,3,AVD-DS-0002,AVD-DS-0013,AVD-DS-0026
